model,dataset,T,seed,depth,ann_accuracy,snn_accuracy,accuracy_drop,total_spikes,avg_spikes_per_sample,total_neurons,spike_density,snn_latency_ms_per_sample,ann_latency_ms_per_sample,E_SNN_pJ,E_ANN_pJ,energy_ratio,synops,mac_count,memory_mb,gpu_memory_mb,complexity_rank,snn_accuracy_pct,ann_accuracy_pct,SCI
vgg9,cifar10,64,42,9,0.895,0.8561379323153699,0.03886206768463,1083500039,108350.00393060064,98304,1.1021932365987208,15.357292024784655,0.11875,97515.0035375406,552000000.0,0.0001766576151042,108350,120000000,197.3611783195003,0.0,3,85.61379323153699,89.5,3.0423566962742734e-06
resnet18,mnist,128,42,18,0.995,0.9760280858773632,0.0189719141226368,1337437932,133743.79323165707,262144,0.5101920823351176,68.09491822394746,0.2625,120369.41390849136,2576000000.0,4.67272569520541e-05,133743,560000000,168.11277531542083,0.0,1,97.60280858773632,99.5,1.8624903536075455e-07
vgg9,cifar100,8,123,9,0.641,0.295069873472717,0.345930126527283,200108187,20010.81877957898,98304,0.2035605751503395,1.9579581446364007,0.11875,18009.736901621083,552000000.0,3.262633496670486e-05,20010,120000000,146.96952953698002,0.0,4,29.5069873472717,64.1,8.301794388587595e-07
resnet18,cifar10,64,42,18,0.931,0.903842058000642,0.027157941999358,1551960058,155196.0058397187,262144,0.5920257791126965,34.04745911197373,0.2625,139676.40525574685,2576000000.0,5.42222070092185e-05,155196,560000000,197.3611783195003,0.0,3,90.3842058000642,93.10000000000001,5.01577255466289e-07
vgg16,mnist,8,42,16,0.995,0.4894862732971747,0.5055137267028254,87892303,8789.230344751617,196608,0.0447043372840963,3.617202895712772,0.23125,7910.307310276456,1426000000.0,5.547200077332718e-06,8789,310000000,168.11340378299354,0.0,1,48.94862732971747,99.5,3.09979879049309e-08
vgg16,tiny_imagenet,8,7,16,0.561,0.2536731264692211,0.3073268735307789,463803602,46380.36029197692,196608,0.2359027114460089,3.733159801499824,0.23125,41742.32426277923,1426000000.0,2.9272317154824146e-05,46380,310000000,153.91150519477287,0.0,5,25.36731264692211,56.10000000000001,8.631773733913171e-07
vgg9,cifar10,4,7,9,0.895,0.2865482404042088,0.6084517595957912,63774645,6377.464561557268,98304,0.0648749243322476,0.9411432980809588,0.11875,5739.718105401542,552000000.0,1.0398040046017286e-05,6377,120000000,69.28553041537994,0.0,3,28.654824040420877,89.5,1.6864301529726294e-07
resnet18,tiny_imagenet,8,42,18,0.612,0.2767149148328083,0.3352850851671917,422785349,42278.53498517353,262144,0.1612798118025723,4.255932388996716,0.2625,38050.681486656176,2576000000.0,1.4771227285192614e-05,42278,560000000,168.11340378299354,0.0,5,27.671491483280832,61.199999999999996,2.9778759458111085e-07
vgg16,cifar100,64,42,16,0.721,0.6728091720317535,0.0481908279682464,2420771762,242077.17628296185,196608,1.231268189915781,28.937623165702178,0.23125,217869.45865466565,1426000000.0,0.0001527836315951,242077,310000000,197.3611783195003,0.0,4,67.28091720317535,72.1,2.9393378987953766e-06
vgg11,fashion_mnist,32,123,11,0.934,0.752056659020251,0.181943340979749,400091816,40009.18164932954,131072,0.3052458316751826,9.572779524564638,0.15,36008.263484396586,736000000.0,4.892427103858232e-05,40009,160000000,96.72197418224766,0.0,2,75.2056659020251,93.4,4.6668530632106606e-07
vgg11,cifar10,32,7,11,0.912,0.7266702591149233,0.1853297408850767,605311929,60531.19299479028,131072,0.4618163528044913,9.911308735567804,0.15,54478.07369531126,736000000.0,7.401912186862943e-05,60531,160000000,125.25679357271122,0.0,3,72.66702591149233,91.2,1.0682262780988e-06
vgg16,tiny_imagenet,64,7,16,0.561,0.5089281264692211,0.0520718735307789,3710428823,371042.88233581535,196608,1.8872216915680713,29.86527841199859,0.23125,333938.5941022338,1426000000.0,0.0002341785372385,371042,310000000,88.0120516155954,0.0,5,50.89281264692212,56.10000000000001,6.905418987130537e-06
vgg11,cifar100,1,7,11,0.692,0.05,0.6419999999999999,28717745,2871.774563221142,131072,0.0219099011476222,0.3097283979864939,0.15,2584.597106899028,736000000.0,3.5116808517649837e-06,2871,160000000,99.0458414908341,0.0,4,5.0,69.19999999999999,7.694058032416867e-08
vgg11,fashion_mnist,32,7,11,0.934,0.750623772248998,0.183376227751002,391760131,39176.01314027928,131072,0.2988892604086249,9.911308735567804,0.15,35258.41182625136,736000000.0,4.790545085088499e-05,39176,160000000,125.25679357271122,0.0,2,75.0623772248998,93.4,4.474507741988359e-07
vgg11,mnist,64,42,11,0.994,0.9746155977860236,0.0193844022139764,527350706,52735.07065442002,131072,0.4023366596559145,18.843028148726543,0.15,47461.563588978024,736000000.0,6.448582009372014e-05,52735,160000000,197.3611783195003,0.0,1,97.46155977860236,99.4,4.0539077268249394e-07
resnet18,cifar100,128,123,18,0.731,0.6914081649491044,0.0395918350508955,4802307291,480230.7291115413,262144,1.8319348492108964,65.17377246311557,0.2625,432207.6562003871,2576000000.0,0.000167782475233,480230,560000000,132.65534018039196,0.0,4,69.14081649491044,73.1,2.4013012770806584e-06
vgg9,mnist,128,42,9,0.993,0.9633126382611148,0.0296873617388852,883872957,88387.29577623858,98304,0.8991220680362811,30.71458404956931,0.11875,79548.56619861472,552000000.0,0.0001441097213743,88387,120000000,168.11277531542083,0.0,1,96.33126382611148,99.3,1.0122830523921461e-06
vgg9,tiny_imagenet,2,123,9,0.498,0.0759371993111982,0.4220628006888017,70826999,7082.6999837965095,98304,0.072048950030482,0.4894895361591002,0.11875,6374.4299854168585,552000000.0,1.1547880408363874e-05,7082,120000000,177.76242254013096,0.0,5,7.5937199311198205,49.8,4.160063292500959e-07
vgg9,tiny_imagenet,2,42,9,0.498,0.0749088225533667,0.4230911774466332,69973967,6997.396733003957,98304,0.071181200490356,0.4799153757745205,0.11875,6297.657059703562,552000000.0,1.1408799021202104e-05,6997,120000000,68.38482645108074,0.0,5,7.49088225533667,49.8,4.060460052411822e-07
vgg11,fashion_mnist,32,42,11,0.934,0.7521782571469381,0.1818217428530619,387172745,38717.274584359206,131072,0.2953893629788147,9.421514074363271,0.15,34845.54712592329,736000000.0,4.734449337761317e-05,38717,160000000,184.15674026583608,0.0,2,75.2178257146938,93.4,4.370331168552458e-07
vgg16,fashion_mnist,1,7,16,0.939,0.05,0.8889999999999999,16746448,1674.6448915169078,196608,0.0085176843847498,0.466644975187478,0.23125,1507.180402365217,1426000000.0,1.0569287534117931e-06,1674,310000000,99.0458414908341,0.0,2,5.0,93.89999999999999,9.002585538728806e-09
vgg11,cifar10,16,123,11,0.912,0.5800877602540214,0.3319122397459786,305111208,30511.120815296184,131072,0.2327813782905287,4.786389762282319,0.15,27460.00873376657,736000000.0,3.7309794475226314e-05,30511,160000000,112.51437530537942,0.0,3,58.00877602540214,91.2,5.42814086354971e-07
vgg11,cifar100,32,123,11,0.692,0.5344965951091833,0.1575034048908166,872837454,87283.7454167002,131072,0.6659221299491898,9.572779524564638,0.15,78555.37087503019,736000000.0,0.0001067328408628,87283,160000000,96.72197418224766,0.0,4,53.44965951091834,69.19999999999999,2.2211175225903803e-06
resnet34,tiny_imagenet,8,7,34,0.641,0.2991430501215775,0.3418569498784224,631353454,63135.34544030896,393216,0.1605614864102909,5.589125510032507,0.3625,56821.81089627806,3357999999.9999995,1.6921325460475898e-05,63135,730000000,153.91150519477287,0.0,5,29.914305012157747,64.1,3.396141459957889e-07
resnet34,cifar10,128,7,34,0.941,0.9102015586781856,0.0307984413218144,4615835674,461583.5674985774,393216,1.1738677151961705,89.42600816052011,0.3625,415425.2107487197,3357999999.9999995,0.000123712093731,461583,730000000,132.23486097333057,0.0,3,91.02015586781856,94.1,1.134544006329305e-06
resnet18,tiny_imagenet,128,7,18,0.612,0.5678281507986367,0.0441718492013633,6893449208,689344.9208575242,262144,2.6296421846676794,67.98582028983165,0.2625,620410.4287717717,2576000000.0,0.000240842557753,689344,560000000,132.23486097333057,0.0,5,56.78281507986367,61.199999999999996,4.947888669770276e-06
vgg9,tiny_imagenet,128,42,9,0.498,0.4442588225533667,0.0537411774466333,4478333909,447833.3909122533,98304,4.555596831382784,30.71458404956931,0.11875,403050.05182102794,552000000.0,0.0007301631373569,447833,120000000,168.11277531542083,0.0,5,44.42588225533667,49.8,2.598694433543567e-05
resnet18,fashion_mnist,64,42,18,0.941,0.9135966007947796,0.0274033992052203,980751339,98075.13390845784,262144,0.3741269451463998,34.04745911197373,0.2625,88267.62051761206,2576000000.0,3.4265380635718967e-05,98075,560000000,197.3611783195003,0.0,2,91.35966007947796,94.1,2.0030628408625217e-07
resnet34,mnist,64,42,34,0.996,0.9842051172062886,0.0117948827937114,996404687,99640.4687036342,393216,0.2533988156728978,45.95572512222131,0.3625,89676.42183327078,3357999999.9999995,2.670530727613782e-05,99640,730000000,197.3611783195003,0.0,1,98.42051172062885,99.6,1.0573583181178351e-07
resnet34,fashion_mnist,1,123,34,0.945,0.05,0.8949999999999999,22963430,2296.343077560844,393216,0.0058399024392721,0.7071757492654192,0.3625,2066.70876980476,3357999999.9999995,6.15458239965682e-07,2296,730000000,167.78796710583768,0.0,2,5.0,94.5,3.5942160768457394e-09
vgg16,cifar100,4,42,16,0.721,0.2257891720317535,0.4952108279682464,151298235,15129.823517685114,196608,0.0769542618697362,1.808601447856386,0.23125,13616.841165916603,1426000000.0,9.548976974696077e-06,15129,310000000,185.8406415035468,0.0,4,22.57891720317535,72.1,1.8370861867471101e-07
resnet34,cifar100,8,42,34,0.751,0.3605781972970007,0.3904218027029992,403566471,40356.647164064605,393216,0.1026322610577001,5.744465640277664,0.3625,36320.98244765815,3357999999.9999995,1.08162544513574e-05,40356,730000000,168.11340378299354,0.0,4,36.05781972970007,75.1,1.3876208131477794e-07
vgg11,tiny_imagenet,16,42,11,0.531,0.3142031894685944,0.2167968105314056,604225268,60422.526858968435,131072,0.46098729598212,4.710757037181636,0.15,54380.27417307159,736000000.0,7.38862420829777e-05,60422,160000000,96.35177008493672,0.0,5,31.42031894685944,53.1,2.1287886842570134e-06
resnet34,fashion_mnist,4,42,34,0.945,0.3036134680019959,0.6413865319980041,93380469,9338.046947094665,393216,0.0237478814369065,2.872232820138832,0.3625,8404.242252385198,3357999999.9999995,2.502752308631685e-06,9338,730000000,185.8406415035468,0.0,2,30.36134680019959,94.5,1.4858766272832384e-08
vgg16,cifar10,32,42,16,0.931,0.7405183739430365,0.1904816260569635,847739872,84773.98729919421,196608,0.4311827967284862,14.468811582851089,0.23125,76296.5885692748,1426000000.0,5.350391905278738e-05,84773,310000000,184.15674026583608,0.0,3,74.05183739430366,93.10000000000001,7.209365454098562e-07
vgg11,mnist,32,7,11,0.994,0.805808523130707,0.1881914768692929,259191693,25919.16935156991,131072,0.1977475689054101,9.911308735567804,0.15,23327.25241641292,736000000.0,3.169463643534364e-05,25919,160000000,125.25679357271122,0.0,1,80.58085231307071,99.4,1.9586054070093872e-07
vgg16,tiny_imagenet,16,7,16,0.561,0.3387581264692211,0.2222418735307789,927607205,92760.72058395384,196608,0.4718054228920178,7.466319602999648,0.23125,83484.64852555846,1426000000.0,5.854463430964829e-05,92760,310000000,154.08996209860464,0.0,5,33.87581264692211,56.10000000000001,1.7263547467826342e-06
resnet18,cifar10,4,7,18,0.931,0.2991266301970022,0.6318733698029978,96112195,9611.219562846636,262144,0.0366638929857125,2.124556884057239,0.2625,8650.097606561972,2576000000.0,3.3579571454044923e-06,9611,560000000,69.28553041537994,0.0,3,29.91266301970022,93.10000000000001,3.07789453574298e-08
resnet34,tiny_imagenet,128,123,34,0.641,0.5930408301915832,0.0479591698084168,9754577571,975457.7571856176,393216,2.480717359379114,90.51849590597364,0.3625,877911.9814670559,3357999999.9999995,0.0002614389462379,975457,730000000,132.65534018039196,0.0,5,59.30408301915831,64.1,5.066844783986564e-06
vgg11,tiny_imagenet,64,123,11,0.531,0.4775794894283349,0.053420510571665,2625313336,262531.3336786401,131072,2.0029551214495855,19.145559049129275,0.15,236278.20031077607,736000000.0,0.0003210301634657,262531,160000000,88.13089483558042,0.0,5,47.75794894283349,53.1,1.0047015782085598e-05
resnet34,cifar10,4,123,34,0.941,0.305213803218049,0.6357861967819509,145039304,14503.93041087218,393216,0.0368854024527795,2.8287029970616766,0.3625,13053.53736978496,3357999999.9999995,3.887295226261157e-06,14503,730000000,59.36998516000598,0.0,3,30.521380321804898,94.1,3.584611221835293e-08
vgg11,tiny_imagenet,128,123,11,0.531,0.4775794894283349,0.053420510571665,5250626673,525062.6673572802,131072,4.005910242899171,38.29111809825855,0.15,472556.40062155214,736000000.0,0.0006420603269314,525062,160000000,132.65534018039196,0.0,5,47.75794894283349,53.1,2.0094031564171196e-05
vgg16,fashion_mnist,1,123,16,0.939,0.05,0.8889999999999999,16716363,1671.636305709342,196608,0.0085023819260118,0.4638205609886286,0.23125,1504.4726751384078,1426000000.0,1.0550299264645215e-06,1671,310000000,167.78796710583768,0.0,2,5.0,93.89999999999999,8.970267378173582e-09
vgg11,mnist,1,7,11,0.994,0.05,0.944,8099740,809.9740422365597,131072,0.006179611528294,0.3097283979864939,0.15,728.9766380129038,736000000.0,9.904573886044888e-07,809,160000000,99.0458414908341,0.0,1,5.0,99.4,6.120641896904335e-09
resnet18,tiny_imagenet,4,123,18,0.612,0.1901752471383846,0.4218247528616153,208207290,20820.72901110076,262144,0.0794247780269651,2.0366803894723615,0.2625,18738.656109990687,2576000000.0,7.274323024064708e-06,20820,560000000,59.36998516000598,0.0,5,19.01752471383846,61.199999999999996,1.4444037287069536e-07
resnet18,mnist,32,7,18,0.995,0.8153217418104576,0.1796782581895424,321166050,32116.60504169052,262144,0.1225151254336949,16.996455072457913,0.2625,28904.944537521467,2576000000.0,1.1220863562702434e-05,32116,560000000,125.25679357271122,0.0,1,81.53217418104576,99.5,4.296017208933955e-08
vgg16,cifar10,64,7,16,0.931,0.8905371926053206,0.0404628073946794,1678691986,167869.1986616647,196608,0.8538268974897497,29.86527841199859,0.23125,151082.27879549825,1426000000.0,0.0001059483021006,167869,310000000,88.0120516155954,0.0,3,89.05371926053206,93.10000000000001,1.4134610949513681e-06
vgg9,fashion_mnist,16,7,9,0.928,0.5913858794335757,0.3366141205664243,162108914,16210.891471222403,98304,0.164905715649642,3.764573192323835,0.11875,14589.802324100165,552000000.0,2.643080131177566e-05,16210,120000000,154.08996209860464,0.0,2,59.13858794335757,92.80000000000001,2.7241188784449127e-07
vgg16,cifar100,32,42,16,0.721,0.5610541720317536,0.1599458279682464,1210385881,121038.58814148093,196608,0.6156340949578903,14.468811582851089,0.23125,108934.72932733284,1426000000.0,7.63918157975686e-05,121038,310000000,184.15674026583608,0.0,4,56.10541720317536,72.1,1.4696689493976883e-06
resnet18,mnist,64,7,18,0.995,0.977838408477124,0.0171615915228758,642332100,64233.21008338104,262144,0.2450302508673898,33.992910144915825,0.2625,57809.889075042935,2576000000.0,2.2441727125404867e-05,64233,560000000,88.0120516155954,0.0,1,97.7838408477124,99.5,8.59203441786791e-08
resnet34,mnist,8,42,34,0.996,0.4911851172062885,0.5048148827937115,124550585,12455.058587954276,393216,0.0316748519591122,5.744465640277664,0.3625,11209.552729158848,3357999999.9999995,3.3381634095172273e-06,12455,730000000,168.11340378299354,0.0,1,49.11851172062885,99.6,1.3216978976472942e-08
vgg16,cifar10,32,7,16,0.931,0.7415771926053206,0.1894228073946794,839345993,83934.59933083235,196608,0.4269134487448748,14.932639205999296,0.23125,75541.13939774912,1426000000.0,5.2974151050314954e-05,83934,310000000,125.25679357271122,0.0,3,74.15771926053206,93.10000000000001,7.067305474756841e-07
resnet34,cifar100,64,123,34,0.751,0.7116856047379323,0.0393143952620677,3386739518,338673.95185039507,393216,0.8612923987080766,45.259247952986826,0.3625,304806.5566653556,3357999999.9999995,9.07702670236318e-05,338673,730000000,88.13089483558042,0.0,4,71.16856047379324,75.1,1.221558453377445e-06
vgg16,cifar100,64,123,16,0.721,0.6730335424261893,0.0479664575738106,2619986315,261998.6315209204,196608,1.332593951013796,29.68451590327223,0.23125,235798.76836882837,1426000000.0,0.0001653567800622,261998,310000000,88.13089483558042,0.0,4,67.30335424261892,72.1,3.443022576095765e-06
vgg16,cifar100,1,7,16,0.721,0.05,0.6709999999999999,38849396,3884.939645916143,196608,0.0197598248591926,0.466644975187478,0.23125,3496.4456813245292,1426000000.0,2.4519254427240738e-06,3884,310000000,99.0458414908341,0.0,4,5.0,72.1,4.844961731602602e-08
resnet18,cifar100,2,7,18,0.731,0.1146526154268178,0.6163473845731822,70269459,7026.945906632082,262144,0.0268056713357241,1.0622784420286195,0.2625,6324.251315968874,2576000000.0,2.4550665046463023e-06,7026,560000000,180.5373805955127,0.0,4,11.46526154268178,73.1,3.290485291544698e-08
vgg9,cifar10,32,42,9,0.895,0.7144295989820367,0.1805704010179633,541750019,54175.001965300326,98304,0.5510966182993604,7.678646012392328,0.11875,48757.50176877029,552000000.0,8.832880755212009e-05,54175,120000000,184.15674026583608,0.0,3,71.44295989820367,89.5,1.5211783481371373e-06
resnet18,fashion_mnist,16,123,18,0.941,0.6098727889309606,0.3311272110690393,233350614,23335.061429148987,262144,0.089016195026966,8.146721557889446,0.2625,21001.55528623409,2576000000.0,8.152777673227519e-06,23335,560000000,112.51437530537942,0.0,2,60.98727889309606,94.1,4.5358077960719714e-08
vgg9,mnist,8,42,9,0.993,0.4817076382611149,0.5112923617388851,55242059,5524.205986014911,98304,0.0561951292522675,1.919661503098082,0.11875,4971.78538741342,552000000.0,9.006857585893876e-06,5524,120000000,168.11340378299354,0.0,1,48.17076382611149,99.3,6.326769077450913e-08
resnet18,cifar10,32,42,18,0.931,0.7533303913339753,0.1776696086660247,775980029,77598.00291985935,262144,0.2960128895563482,17.023729555986865,0.2625,69838.20262787343,2576000000.0,2.711110350460925e-05,77598,560000000,184.15674026583608,0.0,3,75.33303913339753,93.10000000000001,2.507886277331445e-07
vgg11,tiny_imagenet,1,42,11,0.531,0.05,0.481,37764079,3776.407928685527,131072,0.0288117059988825,0.2944223148238522,0.15,3398.7671358169746,736000000.0,4.6178901301861065e-06,3776,160000000,147.8448894051366,0.0,5,5.0,53.1,1.3304929276606334e-07
resnet34,fashion_mnist,8,123,34,0.945,0.456382326110921,0.4886176738890789,183707446,18370.744620486752,393216,0.0467192195141773,5.657405994123353,0.3625,16533.67015843808,3357999999.9999995,4.923665919725456e-06,18370,730000000,146.96952953698002,0.0,2,45.6382326110921,94.5,2.8753728614765915e-08
vgg11,mnist,64,7,11,0.994,0.9681618564640404,0.0258381435359597,518383387,51838.33870313982,131072,0.3954951378108202,19.822617471135608,0.15,46654.50483282584,736000000.0,6.338927287068728e-05,51838,160000000,88.0120516155954,0.0,1,96.81618564640404,99.4,3.9172108140187745e-07
vgg9,fashion_mnist,4,123,9,0.928,0.2955499385612981,0.6324500614387019,40567397,4056.739760047659,98304,0.0412672908533493,0.9789790723182004,0.11875,3651.065784042893,552000000.0,6.614249608773357e-06,4056,120000000,59.36998516000598,0.0,2,29.55499385612981,92.80000000000001,6.823804059547564e-08
vgg11,cifar10,16,7,11,0.912,0.5807502591149235,0.3312497408850765,302655964,30265.59649739514,131072,0.2309081764022456,4.955654367783902,0.15,27239.03684765563,736000000.0,3.7009560934314715e-05,30265,160000000,154.08996209860464,0.0,3,58.075025911492354,91.2,5.341131390494e-07
resnet18,tiny_imagenet,1,7,18,0.612,0.05,0.5619999999999999,53855071,5385.507194199407,262144,0.0205440795677162,0.5311392210143098,0.2625,4846.956474779467,2576000000.0,1.8815824824454452e-06,5385,560000000,99.0458414908341,0.0,5,5.0,61.199999999999996,3.865538023258028e-08
resnet34,cifar10,8,42,34,0.941,0.4550210593875159,0.485978940612484,291167723,29116.772311831905,393216,0.0740477811478472,5.744465640277664,0.3625,26205.095080648716,3357999999.9999995,7.803780548138392e-06,29116,730000000,168.11340378299354,0.0,3,45.50210593875159,94.1,7.223157926929739e-08
vgg11,cifar100,4,42,11,0.692,0.2111256840028599,0.48087431599714,108823206,10882.32062913219,131072,0.0830255174952101,1.177689259295409,0.15,9794.08856621897,736000000.0,1.3307185551927948e-05,10882,160000000,185.8406415035468,0.0,4,21.112568400285987,69.19999999999999,2.7620899171340053e-07
vgg11,cifar100,4,7,11,0.692,0.2180516615878726,0.4739483384121273,114870982,11487.098252884569,131072,0.0876396045904889,1.2389135919459755,0.15,10338.388427596112,736000000.0,1.4046723407059936e-05,11487,160000000,69.28553041537994,0.0,4,21.80516615878726,69.19999999999999,3.0776232129667467e-07
vgg11,cifar100,128,123,11,0.692,0.6417565951091834,0.0502434048908165,3491349816,349134.9816668008,131072,2.663688519796759,38.29111809825855,0.15,314221.48350012075,736000000.0,0.0004269313634512,349134,160000000,132.65534018039196,0.0,4,64.17565951091834,69.19999999999999,8.884470090361521e-06
resnet18,fashion_mnist,2,123,18,0.941,0.1534877889309607,0.7875122110690391,29168826,2916.8826786436234,262144,0.0111270243783707,1.0183401947361808,0.2625,2625.194410779261,2576000000.0,1.01909720915344e-06,2916,560000000,177.76242254013096,0.0,2,15.348778893096071,94.1,5.669759745089964e-09
resnet34,mnist,2,123,34,0.996,0.1601213032027749,0.8358786967972252,31869055,3186.9055467997387,393216,0.008104719916788,1.4143514985308383,0.3625,2868.2149921197647,3357999999.9999995,8.541438332697335e-07,3186,730000000,177.76242254013096,0.0,1,16.01213032027749,99.6,3.46129826865146e-09
resnet18,cifar10,8,42,18,0.931,0.4523070580006419,0.4786929419993581,193995007,19399.50072996484,262144,0.074003222389087,4.255932388996716,0.2625,17459.550656968357,2576000000.0,6.7777758761523125e-06,19399,560000000,168.11340378299354,0.0,3,45.23070580006419,93.10000000000001,6.269715693328612e-08
vgg11,cifar10,32,42,11,0.912,0.7273753965262229,0.1846246034737771,600664462,60066.44629807655,131072,0.458270616898167,9.421514074363271,0.15,54059.8016682689,736000000.0,7.3450817484061e-05,60066,160000000,184.15674026583608,0.0,3,72.73753965262229,91.2,1.0518859825029786e-06
vgg16,fashion_mnist,2,42,16,0.939,0.1486938874816608,0.7903061125183392,33007985,3300.7985113971117,196608,0.0167887294077408,0.9043007239281928,0.23125,2970.7186602574006,1426000000.0,2.083252917431557e-06,3300,310000000,68.38482645108074,0.0,2,14.86938874816608,93.89999999999999,1.7487584759322547e-08
vgg9,cifar10,1,7,9,0.895,0.05,0.845,15943661,1594.366140389317,98304,0.0162187310830619,0.2352858245202397,0.11875,1434.9295263503857,552000000.0,2.5995100115043216e-06,1594,120000000,99.0458414908341,0.0,3,5.0,89.5,4.2160753824315736e-08
vgg9,mnist,2,7,9,0.993,0.1676282753721706,0.8253717246278294,14391575,1439.157542275059,98304,0.014639867576854,0.4705716490404794,0.11875,1295.2417880475532,552000000.0,2.3464525145789007e-06,1439,120000000,180.5373805955127,0.0,1,16.76282753721706,99.3,1.7175877044405638e-08
resnet18,fashion_mnist,4,42,18,0.941,0.3050832674614462,0.6359167325385537,61296958,6129.695869278615,262144,0.0233829340716499,2.127966194498358,0.2625,5516.7262823507535,2576000000.0,2.1415862897324354e-06,6129,560000000,185.8406415035468,0.0,2,30.508326746144622,94.1,1.251914275539076e-08
vgg11,mnist,32,123,11,0.994,0.8088889643701003,0.1851110356298997,252175632,25217.563244095716,131072,0.1923947391059548,9.572779524564638,0.15,22695.806919686143,736000000.0,3.083669418435617e-05,25217,160000000,96.72197418224766,0.0,1,80.88889643701003,99.4,1.8540055414029132e-07
vgg9,cifar100,4,42,9,0.641,0.1869733720519214,0.4540266279480786,91398416,9139.84168955596,98304,0.0929752776037186,0.959830751549041,0.11875,8225.857520600364,552000000.0,1.4901915798189068e-05,9139,120000000,185.8406415035468,0.0,4,18.69733720519214,64.1,3.463774395409673e-07
resnet18,cifar100,4,42,18,0.731,0.2267127639716588,0.5042872360283411,144338295,14433.829576399672,262144,0.055060690217589,2.127966194498358,0.2625,12990.446618759705,2576000000.0,5.0428752402017484e-06,14433,560000000,185.8406415035468,0.0,4,22.67127639716588,73.1,6.941604785167466e-08
resnet34,fashion_mnist,4,7,34,0.945,0.2989085512230951,0.6460914487769048,88224879,8822.487941704318,393216,0.0224367470848193,2.7945627550162535,0.3625,7940.239147533886,3357999999.9999995,2.364573897419264e-06,8822,730000000,69.28553041537994,0.0,2,29.89085512230951,94.5,1.3263336624940386e-08
vgg16,fashion_mnist,8,123,16,0.939,0.45159192571419,0.4874080742858099,133730904,13373.090445674736,196608,0.0680190554080949,3.710564487909029,0.23125,12035.781401107262,1426000000.0,8.440239411716172e-06,13373,310000000,146.96952953698002,0.0,2,45.159192571419,93.89999999999999,7.176213902538865e-08
vgg9,tiny_imagenet,64,42,9,0.498,0.4442588225533667,0.0537411774466333,2239166954,223916.69545612665,98304,2.277798415691392,15.357292024784655,0.11875,201525.02591051397,552000000.0,0.0003650815686784,223916,120000000,197.3611783195003,0.0,5,44.42588225533667,49.8,1.2993472167717835e-05
vgg16,mnist,16,42,16,0.995,0.6520029399638414,0.3429970600361586,175784606,17578.460689503234,196608,0.0894086745681927,7.234405791425544,0.23125,15820.614620552911,1426000000.0,1.1094400154665436e-05,17578,310000000,96.35177008493672,0.0,1,65.20029399638415,99.5,6.19959758098618e-08
resnet34,cifar100,2,7,34,0.751,0.1180229727073571,0.6329770272926428,104720319,10472.031987966537,393216,0.0266317545266889,1.3972813775081268,0.3625,9424.828789169882,3357999999.9999995,2.80667921059258e-06,10472,730000000,180.5373805955127,0.0,4,11.802297270735709,75.1,3.7373395885831414e-08
vgg16,fashion_mnist,128,42,16,0.939,0.9077188874816609,0.0312811125183392,2112511047,211251.10472941515,196608,1.074478682095414,57.87524633140435,0.23125,190125.99425647364,1426000000.0,0.0001333281867156,211251,310000000,168.11277531542083,0.0,2,90.77188874816609,93.89999999999999,1.119205424596643e-06
vgg9,fashion_mnist,128,7,9,0.928,0.8883458794335757,0.0396541205664243,1296871317,129687.13176977924,98304,1.319245725197136,30.116585538590684,0.11875,116718.41859280132,552000000.0,0.0002114464104942,129687,120000000,132.23486097333057,0.0,2,88.83458794335756,92.80000000000001,2.179295102755931e-06
vgg9,cifar100,128,42,9,0.641,0.5801200387185881,0.0608799612814119,2924749340,292474.93406579073,98304,2.975208883318998,30.71458404956931,0.11875,263227.44065921166,552000000.0,0.000476861305542,292474,120000000,168.11277531542083,0.0,4,58.01200387185881,64.1,1.1084078065310954e-05
vgg11,mnist,2,123,11,0.994,0.1594756310367668,0.8345243689632331,15760977,1576.0977027559825,131072,0.0120246711941221,0.5982987202852899,0.15,1418.487932480384,736000000.0,1.9272933865222607e-06,1576,160000000,177.76242254013096,0.0,1,15.947563103676679,99.4,1.158753463376821e-08
vgg11,cifar100,16,42,11,0.692,0.4256456840028599,0.26635431599714,435292825,43529.28251652876,131072,0.3321020699808407,4.710757037181636,0.15,39176.35426487588,736000000.0,5.3228742207711793e-05,43529,160000000,96.35177008493672,0.0,4,42.56456840028599,69.19999999999999,1.1048359668536021e-06
resnet34,fashion_mnist,32,123,34,0.945,0.7619323261109209,0.183067673889079,734829784,73482.97848194701,393216,0.1868768780567093,22.629623976493413,0.3625,66134.68063375232,3357999999.9999995,1.9694663678901825e-05,73482,730000000,96.72197418224766,0.0,2,76.19323261109209,94.5,1.1501491445906366e-07
vgg11,fashion_mnist,64,7,11,0.934,0.9016204389156648,0.0323795610843353,783520262,78352.02628055857,131072,0.5977785208172498,19.822617471135608,0.15,70516.82365250272,736000000.0,9.581090170177e-05,78352,160000000,88.0120516155954,0.0,2,90.16204389156648,93.4,8.949015483976718e-07
resnet34,cifar10,1,7,34,0.941,0.05,0.8909999999999999,36061216,3606.121621082636,393216,0.00917084152497,0.6986406887540634,0.3625,3245.5094589743726,3357999999.9999995,9.665007322734882e-07,3606,730000000,99.0458414908341,0.0,3,5.0,94.1,8.863625049447696e-09
